date,FL103165005.Q,FL103168005.Q,FL103170005.Q,FL103178005.Q,FL103193005.Q,FL103196005.Q,FL104122005.Q,FL104122085.Q,FL104123005.Q,FL104135005.Q,FL104140005.Q,FL104141005.Q,FL104142005.Q,FL104150005.Q,FL104190005.Q,FL104190085.Q,FL113165005.Q,FL113168005.Q,FL113170005.Q,FL113196005.Q,FL114123005.Q,FL114135005.Q,FL114141005.Q,FL114142005.Q,FL114190005.Q,FL114190085.Q,FL103178013.Q,FL113170003.Q,FL113178003.Q,FL103190005.Q,FL113193003.Q,FL103169005.Q,FL113169005.Q,FL104104005.Q,FL114104005.Q,FL103163003.Q
1990-07-01,296905.0,596324.0,616321.0,40934.0,1618049.0,2275304.0,1252441.0,1256623.0,1346388.0,1448836.0,1181294.0,1049483.0,399353.0,1838549.0,5194374.0,5050075.0,929284.0,166892.0,65278.0,257850.0,1202731.0,1204905.0,273448.0,931458.0,1462755.0,3083042.0,0.0,59873.0,31919.0,1835842.0,160653.0,453159.0,106556.0,2598829.0,1202731.0,991867.0
1990-10-01,298276.0,598122.0,626310.0,38302.0,1631643.0,2296255.0,1254454.0,1255842.0,1359440.0,1464170.0,1178016.0,1061164.0,403006.0,1842628.0,5221715.0,5339327.0,924888.0,166680.0,66417.0,258250.0,1197957.0,1198855.0,273069.0,925786.0,1457105.0,3093806.0,0.0,59997.0,32000.0,1838479.0,159833.0,463042.0,106389.0,2613894.0,1197957.0,1008167.0
1991-01-01,304384.0,585511.0,587704.0,34609.0,1706633.0,2328946.0,1276700.0,1278842.0,1330702.0,1430141.0,1146169.0,1026318.0,403823.0,1768482.0,5188644.0,5806716.0,920592.0,165655.0,69889.0,261713.0,1191103.0,1191917.0,270511.0,921406.0,1453630.0,3081334.0,0.0,59929.0,32143.0,1859490.0,159681.0,440808.0,104855.0,2607402.0,1191103.0,1027331.0
1991-04-01,305503.0,569526.0,600650.0,27402.0,1705743.0,2333795.0,1300855.0,1302877.0,1309833.0,1415533.0,1123767.0,1004330.0,411203.0,1751819.0,5218632.0,5780574.0,920884.0,167327.0,66997.0,259252.0,1194246.0,1195105.0,273362.0,921743.0,1454357.0,3083732.0,0.0,59489.0,32226.0,1874192.0,160029.0,434803.0,106036.0,2610688.0,1194246.0,1051467.0
1991-07-01,298462.0,557083.0,616179.0,31379.0,1769801.0,2417359.0,1308215.0,1311823.0,1280716.0,1382165.0,1089271.0,982255.0,399911.0,1736829.0,5256814.0,6003374.0,904710.0,167718.0,65630.0,260379.0,1178338.0,1179165.0,273627.0,905537.0,1439544.0,3074474.0,0.0,59226.0,32372.0,1918876.0,162377.0,425172.0,105909.0,2588931.0,1178338.0,1071876.0
1991-10-01,290263.0,546966.0,649415.0,28892.0,1772587.0,2450894.0,1313573.0,1322741.0,1242872.0,1340992.0,1051086.0,952609.0,388383.0,1729393.0,5234966.0,6531078.0,897631.0,166737.0,67752.0,263706.0,1169744.0,1170585.0,272113.0,898472.0,1434291.0,3050745.0,0.0,59686.0,32479.0,1902094.0,163475.0,405643.0,105376.0,2556445.0,1169744.0,1086935.0
1992-01-01,284953.0,541871.0,627620.0,34543.0,1995156.0,2657319.0,1345889.0,1353136.0,1232427.0,1328686.0,1057908.0,947474.0,381212.0,1720071.0,5510087.0,6727522.0,891303.0,165571.0,70839.0,270414.0,1162451.0,1163279.0,271147.0,892131.0,1433693.0,3036375.0,0.0,60918.0,32641.0,2173349.0,166934.0,405603.0,105576.0,2578316.0,1162451.0,1106050.0
1992-04-01,279664.0,530641.0,646811.0,31419.0,1980118.0,2658348.0,1366738.0,1375308.0,1214014.0,1312506.0,1046347.0,934351.0,378156.0,1724577.0,5520983.0,6686822.0,883955.0,168579.0,69787.0,272974.0,1158199.0,1159052.0,274244.0,884808.0,1432026.0,3030344.0,0.0,62964.0,32794.0,2163509.0,170393.0,403709.0,105666.0,2580752.0,1158199.0,1125491.0
1992-07-01,270413.0,522740.0,655379.0,35418.0,1987817.0,2678614.0,1379380.0,1389347.0,1198019.0,1295074.0,1035822.0,927606.0,367468.0,1726619.0,5550960.0,6805273.0,875059.0,170036.0,70374.0,275932.0,1150049.0,1150890.0,274989.0,875900.0,1426822.0,3040383.0,0.0,64350.0,32956.0,2185709.0,172602.0,404866.0,104953.0,2577399.0,1150049.0,1140928.0
1992-10-01,250657.0,517439.0,682817.0,35344.0,1985975.0,2704136.0,1394296.0,1398031.0,1180053.0,1280170.0,1036502.0,929396.0,350774.0,1754663.0,5555794.0,7191936.0,867627.0,169474.0,74065.0,284498.0,1143421.0,1144354.0,275794.0,868560.0,1428852.0,3030015.0,0.0,66602.0,33121.0,2163167.0,177312.0,411957.0,106320.0,2574349.0,1143421.0,1154504.0
1993-01-01,241745.0,511445.0,666438.0,41686.0,2044681.0,2752805.0,1460069.0,1465501.0,1158934.0,1262700.0,1031089.0,917189.0,345511.0,1739213.0,5617184.0,7350415.0,861177.0,165010.0,77383.0,288669.0,1131448.0,1132407.0,270271.0,862136.0,1421076.0,3066639.0,0.0,66714.0,32710.0,2186291.0,178576.0,405744.0,105261.0,2619003.0,1131448.0,1212362.0
1993-04-01,233664.0,511136.0,668865.0,38333.0,2052133.0,2759331.0,1517140.0,1521429.0,1143392.0,1252504.0,1033753.0,909728.0,342776.0,1740951.0,5684960.0,7399582.0,855575.0,170132.0,75235.0,287351.0,1130991.0,1131983.0,275416.0,856567.0,1419334.0,3101790.0,0.0,66875.0,32276.0,2208118.0,179840.0,398592.0,105284.0,2660532.0,1130991.0,1258846.0
1993-07-01,231738.0,504252.0,678048.0,41382.0,2053870.0,2773300.0,1562042.0,1569726.0,1126564.0,1240315.0,1018059.0,894827.0,345489.0,1737489.0,5720945.0,7519264.0,850249.0,170404.0,74097.0,287052.0,1126103.0,1127137.0,275854.0,851283.0,1414190.0,3148793.0,0.0,67000.0,31850.0,2199158.0,181105.0,390574.0,105451.0,2688606.0,1126103.0,1302923.0
1993-10-01,233603.0,509967.0,719258.0,40725.0,2047410.0,2807393.0,1593863.0,1593392.0,1128234.0,1247227.0,1012460.0,894631.0,352596.0,1772443.0,5786041.0,7740622.0,845522.0,173860.0,75547.0,289303.0,1123465.0,1124728.0,277943.0,846785.0,1414031.0,3188913.0,0.0,67301.0,31387.0,2184968.0,182369.0,384664.0,104083.0,2722097.0,1123465.0,1337881.0
1994-01-01,230439.0,517285.0,701141.0,45468.0,2022833.0,2769442.0,1643978.0,1636996.0,1156913.0,1275092.0,1056359.0,926474.0,348618.0,1802968.0,5876746.0,7575479.0,841673.0,175714.0,79327.0,294392.0,1122256.0,1123513.0,280583.0,842930.0,1417905.0,3246214.0,0.0,68726.0,31496.0,2211067.0,183569.0,409189.0,104869.0,2800891.0,1122256.0,1374071.0
1994-04-01,234226.0,528488.0,728065.0,41256.0,2009792.0,2779113.0,1673960.0,1663698.0,1174281.0,1293129.0,1075735.0,940055.0,353074.0,1845056.0,5929121.0,7474426.0,841635.0,182362.0,77869.0,298389.0,1129433.0,1130685.0,287798.0,842887.0,1429074.0,3314570.0,0.0,70670.0,32000.0,2192711.0,188520.0,411567.0,105436.0,2848241.0,1129433.0,1396331.0
1994-07-01,238042.0,540578.0,742957.0,42676.0,1997696.0,2783329.0,1691955.0,1680547.0,1190882.0,1312067.0,1091523.0,952840.0,359227.0,1877156.0,5924004.0,7697177.0,842576.0,187236.0,78658.0,304449.0,1135530.0,1136775.0,292954.0,843821.0,1441224.0,3364268.0,0.0,71901.0,32320.0,2134349.0,193471.0,412262.0,105718.0,2882837.0,1135530.0,1410226.0
1994-10-01,236767.0,559786.0,796530.0,40315.0,1998399.0,2835244.0,1711446.0,1686869.0,1218687.0,1333187.0,1121159.0,981921.0,351267.0,1958004.0,5995833.0,7663798.0,840947.0,189177.0,82964.0,314193.0,1138806.0,1139854.0,297859.0,841995.0,1454047.0,3412946.0,0.0,73780.0,32807.0,2114355.0,198422.0,422135.0,108682.0,2930133.0,1138806.0,1428460.0
1995-01-01,238991.0,589647.0,786451.0,49454.0,1997227.0,2833132.0,1734179.0,1713139.0,1267356.0,1379134.0,1178164.0,1028365.0,350769.0,2014069.0,6019227.0,8007414.0,845643.0,191612.0,88932.0,323653.0,1147745.0,1148749.0,302102.0,846647.0,1472403.0,3449443.0,0.0,77015.0,32898.0,2070009.0,201823.0,438718.0,110490.0,3001535.0,1147745.0,1440558.0
1995-04-01,240668.0,609977.0,799388.0,40898.0,2005805.0,2846091.0,1773316.0,1757406.0,1296470.0,1410283.0,1218689.0,1055802.0,354481.0,2058975.0,6057489.0,8416140.0,852642.0,197179.0,88473.0,326703.0,1160622.0,1161622.0,307980.0,853642.0,1488325.0,3490609.0,0.0,78758.0,33006.0,2033604.0,205224.0,445825.0,110801.0,3069786.0,1160622.0,1465559.0
1995-07-01,241441.0,620021.0,832922.0,42359.0,2048114.0,2923395.0,1784090.0,1769388.0,1306643.0,1421838.0,1228471.0,1065203.0,356636.0,2103752.0,6127481.0,8877425.0,861575.0,200340.0,90680.0,332461.0,1174014.0,1175006.0,312439.0,862567.0,1507467.0,3548871.0,0.0,82367.0,33156.0,2046272.0,208625.0,445181.0,112100.0,3090733.0,1174014.0,1475183.0
1995-10-01,240371.0,636165.0,877498.0,40309.0,2090311.0,3008118.0,1797593.0,1796932.0,1343829.0,1457195.0,1260809.0,1103458.0,353737.0,2178616.0,6252420.0,9453964.0,869926.0,200634.0,96728.0,342112.0,1185165.0,1185726.0,315239.0,870487.0,1527838.0,3593683.0,0.0,86225.0,33358.0,2079825.0,212026.0,467293.0,114605.0,3141422.0,1185165.0,1493245.0
1996-01-01,244633.0,634193.0,863816.0,49331.0,2150363.0,3063510.0,1837097.0,1830575.0,1352927.0,1473893.0,1282468.0,1108294.0,365599.0,2195615.0,6350802.0,9802963.0,877662.0,204222.0,106292.0,359510.0,1198507.0,1199116.0,320845.0,878271.0,1558625.0,3623486.0,0.0,92952.0,33834.0,2126665.0,219384.0,474101.0,116623.0,3190024.0,1198507.0,1515638.0
1996-04-01,250892.0,643412.0,889439.0,45602.0,2150724.0,3085765.0,1873228.0,1865149.0,1376514.0,1500596.0,1307348.0,1125622.0,374974.0,2242389.0,6423120.0,10122464.0,890104.0,212590.0,113253.0,374407.0,1220295.0,1220901.0,330191.0,890710.0,1595308.0,3663675.0,0.0,103347.0,34412.0,2114255.0,226742.0,482210.0,117601.0,3249742.0,1220295.0,1541889.0
1996-07-01,251306.0,660819.0,876673.0,49068.0,2217889.0,3143630.0,1880751.0,1873089.0,1400680.0,1525603.0,1322373.0,1149374.0,376229.0,2248114.0,6508237.0,10259803.0,899926.0,225786.0,118371.0,387720.0,1240931.0,1241533.0,341005.0,900528.0,1629253.0,3696392.0,0.0,108545.0,35249.0,2176142.0,234100.0,488555.0,115219.0,3281431.0,1240931.0,1557981.0
1996-10-01,259162.0,669521.0,927011.0,49872.0,2236719.0,3213602.0,1889281.0,1898317.0,1413320.0,1538927.0,1310563.0,1154158.0,384769.0,2287446.0,6570927.0,10680127.0,910112.0,229829.0,128525.0,405658.0,1258226.0,1259033.0,348114.0,910919.0,1664691.0,3781350.0,0.0,116800.0,35675.0,2165836.0,241458.0,484638.0,118284.0,3302601.0,1258226.0,1581760.0
1997-01-01,263272.0,689072.0,905003.0,62141.0,2239487.0,3206631.0,1931085.0,1929445.0,1443277.0,1578396.0,1348752.0,1180005.0,398391.0,2315896.0,6680714.0,10780776.0,916852.0,242272.0,137737.0,431238.0,1279069.0,1279933.0,362217.0,917716.0,1711171.0,3875238.0,0.0,125889.0,36794.0,2204089.0,256707.0,490933.0,119945.0,3374362.0,1279069.0,1609258.0
1997-04-01,273066.0,704488.0,917933.0,57173.0,2201377.0,3176483.0,1979805.0,1989914.0,1469281.0,1610756.0,1375501.0,1196215.0,414541.0,2350607.0,6617702.0,11783646.0,930962.0,256238.0,147113.0,455893.0,1306894.0,1307788.0,375932.0,931856.0,1763681.0,3945937.0,0.0,135604.0,38074.0,2052035.0,270706.0,491727.0,119694.0,3449086.0,1306894.0,1644758.0
1997-07-01,287009.0,712474.0,938196.0,64368.0,2185504.0,3188068.0,2034658.0,2056913.0,1499607.0,1641526.0,1389247.0,1212598.0,428928.0,2391811.0,6657775.0,12421952.0,943393.0,264294.0,154235.0,477914.0,1333581.0,1334496.0,390188.0,944308.0,1812410.0,4029627.0,0.0,142499.0,38974.0,1979027.0,284705.0,500125.0,125893.0,3534265.0,1333581.0,1695676.0
1997-10-01,301213.0,733262.0,992089.0,59214.0,2121783.0,3173086.0,2046083.0,2075121.0,1569382.0,1716430.0,1436768.0,1268170.0,448261.0,2488071.0,6758602.0,12782941.0,961058.0,276569.0,160442.0,497838.0,1362776.0,1363615.0,401717.0,961897.0,1861452.0,4158228.0,0.0,147826.0,39941.0,1944786.0,297455.0,534908.0,125148.0,3615465.0,1362776.0,1710490.0
1998-01-01,295874.0,746950.0,1003982.0,69045.0,2143486.0,3216513.0,2151561.0,2184006.0,1593061.0,1744098.0,1490292.0,1297187.0,446911.0,2563319.0,6856025.0,14087255.0,997910.0,277519.0,166922.0,531150.0,1403132.0,1403981.0,405222.0,998759.0,1935131.0,4203938.0,0.0,155896.0,41243.0,1887339.0,322985.0,550237.0,127703.0,3744622.0,1403132.0,1783173.0
1998-04-01,296023.0,777822.0,1000609.0,59915.0,2187141.0,3247665.0,2252070.0,2290448.0,1627755.0,1783800.0,1534223.0,1331732.0,452068.0,2594747.0,7095428.0,14402109.0,1034790.0,289584.0,172566.0,558061.0,1454989.0,1455855.0,420199.0,1035656.0,2013916.0,4296105.0,0.0,160752.0,40730.0,1999034.0,344765.0,553909.0,130616.0,3879825.0,1454989.0,1866434.0
1998-07-01,302916.0,807680.0,1022821.0,68559.0,2193449.0,3284829.0,2295087.0,2342212.0,1669506.0,1830901.0,1583461.0,1366589.0,464311.0,2674841.0,7398322.0,13529716.0,1071740.0,297105.0,184084.0,592685.0,1499548.0,1500421.0,427809.0,1072613.0,2093106.0,4353677.0,0.0,172888.0,43306.0,2180954.0,365295.0,558909.0,130704.0,3964593.0,1499548.0,1891588.0
1998-10-01,328214.0,828739.0,1049696.0,64058.0,2463572.0,3577326.0,2309478.0,2337737.0,1752049.0,1923934.0,1616793.0,1423835.0,500099.0,2730547.0,7623422.0,15954115.0,1108788.0,302100.0,190752.0,624388.0,1545465.0,1546229.0,436677.0,1109552.0,2170617.0,4378221.0,0.0,178582.0,44061.0,2276256.0,389575.0,595095.0,134578.0,4061527.0,1545465.0,1926589.0
1999-01-01,341166.0,834563.0,1052365.0,69320.0,2552477.0,3674162.0,2395716.0,2411350.0,1803974.0,1991454.0,1686695.0,1462809.0,528646.0,2808380.0,7885000.0,16316709.0,1141159.0,313186.0,197517.0,646958.0,1590849.0,1591699.0,449689.0,1142009.0,2238657.0,4337093.0,0.0,185585.0,43949.0,2376145.0,405492.0,628245.0,136504.0,4199690.0,1590849.0,1975575.0
1999-04-01,352350.0,838442.0,1094026.0,70936.0,2643070.0,3808032.0,2466609.0,2457957.0,1806802.0,2003013.0,1686818.0,1454453.0,548561.0,2851780.0,8055147.0,17497462.0,1171643.0,320663.0,206961.0,682965.0,1631353.0,1632199.0,459709.0,1172489.0,2315164.0,4423508.0,0.0,194684.0,49595.0,2420563.0,426409.0,616010.0,139047.0,4273411.0,1631353.0,2038055.0
1999-07-01,398117.0,854571.0,1163247.0,73587.0,2677826.0,3914660.0,2542876.0,2518394.0,1868596.0,2079082.0,1709759.0,1470479.0,608603.0,2946593.0,8423201.0,17211976.0,1208160.0,335401.0,216520.0,711606.0,1684180.0,1685088.0,476020.0,1209068.0,2396694.0,4589547.0,0.0,205175.0,50261.0,2564409.0,444825.0,615908.0,140619.0,4411472.0,1684180.0,2105105.0
1999-10-01,416594.0,867951.0,1228170.0,71032.0,2788205.0,4087407.0,2559067.0,2498169.0,1907721.0,2132295.0,1721454.0,1491128.0,641168.0,3020656.0,8494126.0,20171703.0,1246913.0,351696.0,225220.0,741451.0,1742734.0,1743599.0,495820.0,1247778.0,2485050.0,4643684.0,0.0,213305.0,52989.0,2503562.0,463242.0,623177.0,144124.0,4466788.0,1742734.0,2129067.0
2000-01-01,423773.0,883458.0,1276515.0,82756.0,2868444.0,4227715.0,2634270.0,2565659.0,1966397.0,2197193.0,1803421.0,1542624.0,654569.0,3162692.0,8695057.0,21113266.0,1278529.0,360317.0,235288.0,779742.0,1786736.0,1787579.0,508207.0,1279372.0,2567321.0,4609459.0,0.0,224106.0,58902.0,2504323.0,485552.0,659166.0,147890.0,4600667.0,1786736.0,2172237.0
2000-04-01,434336.0,903938.0,1359541.0,80244.0,3006842.0,4446627.0,2703105.0,2631164.0,2018334.0,2259013.0,1880842.0,1583998.0,675015.0,3320627.0,9119033.0,20762804.0,1314866.0,384669.0,248504.0,814578.0,1850255.0,1851130.0,535389.0,1315741.0,2665707.0,4777030.0,0.0,238559.0,61712.0,2717130.0,504362.0,680060.0,150720.0,4721439.0,1850255.0,2203725.0
2000-07-01,438481.0,909341.0,1447654.0,80356.0,3169867.0,4697877.0,2754174.0,2690164.0,2014537.0,2291490.0,1883095.0,1576056.0,715434.0,3411105.0,9474472.0,20681066.0,1345746.0,390254.0,258764.0,846300.0,1887939.0,1888922.0,542193.0,1346729.0,2735223.0,4963504.0,0.0,249948.0,60513.0,2900798.0,527023.0,666715.0,151939.0,4768711.0,1887939.0,2242337.0
2000-10-01,445230.0,918905.0,1541422.0,77992.0,3291438.0,4910852.0,2751414.0,2699197.0,2065067.0,2345912.0,1898239.0,1619837.0,726075.0,3517653.0,9887587.0,18858621.0,1381475.0,402120.0,266732.0,880555.0,1938642.0,1939386.0,557167.0,1382219.0,2819941.0,5042750.0,0.0,259948.0,64640.0,3170847.0,549183.0,700932.0,155047.0,4816481.0,1938642.0,2267814.0
2001-01-01,416060.0,904932.0,1506208.0,82860.0,3389914.0,4978982.0,2811293.0,2770955.0,2026186.0,2331366.0,1845745.0,1610126.0,721240.0,3434813.0,10195118.0,17648820.0,1407296.0,414192.0,266340.0,894076.0,1975208.0,1975987.0,567912.0,1408075.0,2870062.0,5085076.0,0.0,260051.0,64763.0,3463391.0,562973.0,705194.0,153720.0,4837479.0,1975208.0,2366527.0
2001-04-01,429169.0,869496.0,1479788.0,77568.0,3404583.0,4961939.0,2902655.0,2861078.0,2025778.0,2340406.0,1802864.0,1596608.0,743797.0,3360220.0,10252521.0,18557334.0,1437351.0,427554.0,264596.0,906437.0,2021773.0,2022556.0,584423.0,1438134.0,2928994.0,5194333.0,0.0,258539.0,65078.0,3452104.0,576763.0,727112.0,156869.0,4928433.0,2021773.0,2487524.0
2001-07-01,452206.0,843261.0,1451015.0,103125.0,3398968.0,4953108.0,2922508.0,2901769.0,2024692.0,2348481.0,1762057.0,1572486.0,775995.0,3316197.0,10474971.0,16751611.0,1470520.0,436376.0,262910.0,920541.0,2058413.0,2059231.0,587893.0,1471338.0,2979772.0,5270549.0,0.0,255824.0,67078.0,3649842.0,590553.0,729225.0,151517.0,4947200.0,2058413.0,2521682.0
2001-10-01,486482.0,811191.0,1437691.0,81045.0,3426436.0,4945172.0,2955471.0,2900498.0,2000710.0,2333729.0,1691954.0,1514228.0,819501.0,3210690.0,10394436.0,17746286.0,1505036.0,445636.0,261979.0,935011.0,2102417.0,2103248.0,597381.0,1505867.0,3038258.0,5219416.0,0.0,255006.0,68689.0,3586500.0,604343.0,703037.0,151745.0,4956181.0,2102417.0,2563926.0
2002-01-01,485986.0,796870.0,1440835.0,85067.0,3469616.0,4995518.0,2982797.0,2920261.0,1981173.0,2319531.0,1658170.0,1495187.0,824344.0,3184072.0,10482854.0,17890394.0,1535377.0,449459.0,267840.0,946301.0,2138106.0,2138949.0,602729.0,1536220.0,3085250.0,5270059.0,0.0,261382.0,69438.0,3654625.0,609023.0,698317.0,153270.0,4963969.0,2138106.0,2605003.0
2002-04-01,502817.0,750064.0,1441265.0,88580.0,3512856.0,5042701.0,2995238.0,2953575.0,1968970.0,2287153.0,1607607.0,1466153.0,821000.0,3137452.0,10625701.0,16466734.0,1567133.0,457792.0,273730.0,957112.0,2180948.0,2181747.0,613815.0,1567932.0,3138859.0,5338437.0,0.0,267913.0,69679.0,3813466.0,613703.0,716089.0,156023.0,4964207.0,2180948.0,2636598.0
2002-07-01,519655.0,730144.0,1441937.0,101055.0,3499197.0,5042189.0,2979760.0,2984353.0,1976004.0,2281663.0,1592772.0,1456349.0,825314.0,3135764.0,10749051.0,14847236.0,1598868.0,463867.0,280682.0,968985.0,2219549.0,2220316.0,620681.0,1599635.0,3189301.0,5438970.0,0.0,274445.0,69919.0,3944636.0,618384.0,726205.0,156814.0,4955764.0,2219549.0,2621958.0
2002-10-01,554097.0,708528.0,1457412.0,92954.0,3530464.0,5080830.0,2974326.0,2982224.0,1997530.0,2305626.0,1563246.0,1443433.0,862193.0,3113612.0,10750388.0,14933715.0,1630587.0,469317.0,287373.0,980597.0,2259770.0,2260686.0,629183.0,1631503.0,3241283.0,5297786.0,0.0,280976.0,70160.0,3920070.0,623064.0,734905.0,159866.0,4971856.0,2259770.0,2630641.0
2003-01-01,563656.0,684398.0,1417649.0,97214.0,3590156.0,5105019.0,2983466.0,3004684.0,1981829.0,2279317.0,1537998.0,1418173.0,861144.0,3052861.0,10780684.0,14770367.0,1646668.0,469829.0,283884.0,982828.0,2276204.0,2277075.0,629536.0,1647539.0,3259903.0,5415075.0,0.0,274546.0,70033.0,4003038.0,628911.0,733774.0,159708.0,4965295.0,2276204.0,2637654.0
2003-04-01,577527.0,652300.0,1395469.0,96413.0,3577247.0,5069129.0,3011544.0,3068947.0,1966937.0,2260555.0,1490405.0,1389410.0,871145.0,2982287.0,10576611.0,15928061.0,1662684.0,473860.0,275150.0,979813.0,2295825.0,2296692.0,633141.0,1663551.0,3276505.0,5556143.0,0.0,268116.0,69905.0,3812630.0,634758.0,737110.0,159281.0,4978481.0,2295825.0,2683189.0
2003-07-01,596808.0,636610.0,1391531.0,98972.0,3556701.0,5047204.0,3045379.0,3089367.0,1956542.0,2235019.0,1463712.0,1359734.0,875285.0,2954215.0,10529845.0,16271554.0,1678706.0,476922.0,267762.0,978145.0,2313293.0,2314107.0,634587.0,1679520.0,3292252.0,5671781.0,0.0,261686.0,69778.0,3758945.0,640605.0,723124.0,157665.0,5001920.0,2313293.0,2713143.0
2003-10-01,607023.0,628789.0,1402680.0,81222.0,3562546.0,5046448.0,3032939.0,3045135.0,1973607.0,2239856.0,1449066.0,1366585.0,873272.0,2932968.0,10397164.0,17641436.0,1694723.0,479686.0,261193.0,977295.0,2334572.0,2335200.0,639848.0,1695351.0,3312495.0,5753575.0,0.0,255256.0,69650.0,3640467.0,646452.0,737795.0,160163.0,5006546.0,2334572.0,2718068.0
