date,Coal,Natural Gas,Nuclear,Renewables,Petroleum and other,Hydroelectric,Solar,Wind,Geothermal,Biomass
2003-04-01,1967.190658,683.540339,772.8640459999999,346.09590239,125.90749598000001,266.427972,0.57107437,10.459010000000001,14.479234,54.15861202
2003-05-01,1966.047234,682.6380650000001,772.0338139999999,348.54158506,126.20806131,269.160533,0.58139637,10.387752,14.432055,53.97984869
2003-06-01,1963.664169,671.459998,769.8426450000001,348.52742395,129.64507642,269.53398599999997,0.5765353700000001,10.308581,14.504047,53.604274579999995
2003-07-01,1962.3217849999999,664.481007,769.0745719999999,347.85251642,132.26337395000002,268.906434,0.5534053699999999,10.371522,14.46977,53.55138505
2003-08-01,1967.698161,663.2538339999999,767.320762,349.48662735,135.46436902000002,270.79454,0.5404723699999999,10.21026,14.462119999999999,53.47923498
2003-09-01,1967.241854,654.182646,766.4236169999999,350.83533766,136.39639871,272.18821299999996,0.54372137,10.369486,14.470537,53.26338029
2003-10-01,1967.465502,651.8059949999999,765.946772,352.08091732,137.46214005000002,273.44530199999997,0.54820137,10.532292,14.430912000000001,53.124209949999994
2003-11-01,1969.6350410000002,651.973038,764.026468,352.34713904000006,138.35678933,273.430538,0.53405737,10.837778,14.392785,53.15198067
2003-12-01,1973.736749,649.9075399999999,763.732695,355.29311272,140.51510265,275.806328,0.5340013699999999,11.187465,14.424230999999999,53.34108735
2004-01-01,1973.08101654,647.98516613,765.327771,358.06355373,143.28441697,278.18955488,0.53339393,11.554570210000001,14.461367749999999,53.32466696
2004-02-01,1977.6016277,654.75846791,768.4878509999999,359.7248784,142.20023263000002,279.32331159,0.52642539,11.830764180000001,14.545139200000001,53.49923804
2004-03-01,1976.88827186,657.86062881,771.839706,358.71881785000005,141.96046356,278.03531982,0.52932775,12.085884179999999,14.57328434,53.49500176
2004-04-01,1976.3992470800001,664.48723407,773.68437,355.06938287,142.43186924999998,274.16433263000005,0.52592064,12.28797498,14.5682135,53.522941120000006
2004-05-01,1983.1526473100002,677.1360791399999,776.3998220000001,350.56054315000006,144.65838831000002,268.78879475,0.53973437,12.983243459999999,14.607054820000002,53.641715749999996
2004-06-01,1988.5099235799998,687.36879718,779.9531679999999,347.64659356,144.82037941000002,265.45483978,0.5369283699999999,13.3333052,14.608966239999999,53.71255397
2004-07-01,1988.1494262,689.72054142,782.2754540000001,346.37975244,144.70933581,263.93002431,0.5566239000000001,13.544279289999999,14.658527959999999,53.69029698
2004-08-01,1980.9989457899999,684.29153577,784.3200589999999,345.23627780000004,143.01041057999998,262.54996173,0.5674779000000001,13.77956914,14.69624367,53.64302536
2004-09-01,1980.34186713,693.05558611,786.668471,347.44069356000006,142.83727503,264.5947681,0.5722525900000001,13.97413037,14.681129,53.6184135
2004-10-01,1978.62402053,698.4602311000001,789.182616,348.17813160000003,141.6081835,265.0291405,0.57033768,14.105842090000001,14.7620271,53.71078423
2004-11-01,1977.8368207400001,702.8253460799999,788.523459,349.36097731,141.74112581999998,266.25091988,0.5716482500000001,14.07661309,14.82280298,53.63899311
2004-12-01,1978.30054919,710.1000165500001,788.528387,351.48463178,142.14167885000003,268.41730837,0.57515501,14.14374076,14.810974550000001,53.53745308999999
2005-01-01,1974.65703527,713.1842714899999,787.5504659999999,352.88960479,138.84971218,269.70616734,0.57121298,14.275864050000001,14.76834201,53.56801840999999
2005-02-01,1968.97195724,707.7770133600001,784.395451,353.31482072999995,136.89225346,270.39932457,0.5734327899999999,14.220776859999999,14.61723273,53.50405377999999
2005-03-01,1978.29623858,709.87279917,782.648865,353.70469565999997,135.4750783,270.42111083000003,0.55866043,14.490178510000002,14.58048093,53.65426496
2005-04-01,1979.9085213899998,710.0670968899999,779.51262,356.18078372,133.33114038,272.59149465,0.56002179,14.892825409999999,14.60623125,53.53021062
2005-05-01,1976.8501056999999,702.87129284,777.565672,359.64396958,129.75096856,275.85028749,0.55939877,14.937603480000002,14.663003419999999,53.63367642
2005-06-01,1984.0751966900002,713.82111634,775.975874,361.71257300999997,129.68380585,277.38093239,0.55999902,15.337322089999999,14.686357059999999,53.74796245
2005-07-01,1988.6741332599997,731.3505044100001,775.070845,364.64871733,130.46651519,280.01949437999997,0.5502255,15.59389383,14.68152369,53.80357993
2005-08-01,1998.0665451000002,754.3164704100001,775.3839119999999,364.83189401,134.11353766,279.99320578,0.55322498,15.6812065,14.678145989999999,53.92611075999999
2005-09-01,2005.46983725,759.81795976,776.190834,362.26765684,137.56167395999998,276.83162841999996,0.5537009900000001,16.05993823,14.71242202,54.10996718
2005-10-01,2010.30153486,758.53002666,774.8960789999999,361.74251295,139.78550905,275.97519328,0.5578450500000001,16.47725533,14.68327642,54.04894287
2005-11-01,2011.66306766,758.2772186200001,778.867925,360.98855372,139.47287753,274.39081669,0.55525868,17.15474381,14.69087391,54.19686063
2005-12-01,2012.8730457899999,760.96025437,781.986365,357.65065318,141.95243132000002,270.32125495,0.55029434,17.81054903,14.691745209999999,54.276809650000004
2006-01-01,2005.09521974,753.4295480800001,784.069658,362.24632377,136.11828519999997,273.48574607,0.5545621,19.061613879999996,14.66916784,54.47523388
2006-02-01,2007.8933945200001,755.92592083,785.738378,366.55397144000005,133.68048443,276.64065531,0.5610133999999999,20.01709054,14.716970759999999,54.618241430000005
2006-03-01,2005.60580927,758.95069001,787.920697,369.07288576,129.51359036,278.32919663,0.5562601599999999,20.81509663,14.77400849,54.59832385
2006-04-01,2003.94880388,763.02526031,790.003891,375.22916553,127.15222935999999,283.82652097,0.55007123,21.589355180000002,14.71596321,54.54725494
2006-05-01,2007.00059742,773.78486163,789.809128,379.26102796000004,125.05719516,287.36645295,0.53965364,22.301608230000003,14.54725676,54.506056380000004
2006-06-01,2001.8270783599999,779.2095790200001,792.056325,382.38167965,120.02630967000002,290.34074711,0.52087946,22.55644951,14.498377510000001,54.46522606
2006-07-01,2003.55719268,790.48368309,793.1728079999999,382.42103731,114.01319751,289.82329796,0.51020636,23.090571909999998,14.48703259,54.50992849000001
2006-08-01,2005.43836792,796.28869469,793.8073530000001,383.24155081000004,107.69380748,289.98597284000004,0.51735404,23.607727269999998,14.522206590000001,54.60829007
2006-09-01,1995.3725065899998,795.60655998,793.710701,383.50581751000004,100.11170913000001,289.82374969,0.51023656,24.01852409,14.519005589999999,54.63430158
2006-10-01,1994.32537272,810.30571804,789.98441,383.66728346,95.19367769,288.87256642000006,0.50485487,25.01446415,14.54702884,54.72836918
2006-11-01,1994.96736299,814.30518482,788.464022,385.56858758,93.2148947,289.7916212,0.50778615,25.945261310000003,14.534856909999998,54.78906201
2006-12-01,1990.51113453,816.4407695900001,787.218636,385.77190831999997,84.759779,289.24641567000003,0.50770601,26.589136999999997,14.568029000000001,54.86062064
2007-01-01,1997.01449166,834.1083807399999,789.313288,384.61257345999996,84.52684986999999,287.85447023,0.50761236,26.65881829,14.63407947,54.957593110000005
2007-02-01,2002.00111531,844.32146259,791.922428,378.92037278,88.30716987000001,281.6594203,0.50732397,27.2566527,14.64575237,54.85122344
2007-03-01,2000.48707394,845.60354164,792.5067319999999,379.03864144000005,89.57800245,281.19826744,0.52240807,27.94511339,14.58859197,54.78426057
2007-04-01,2005.31038151,849.6655329399999,792.240952,375.20659861000007,90.06151249000001,276.53316748000003,0.52479809,28.64505429,14.617477919999999,54.886100830000004
2007-05-01,2005.8139075899999,850.5496281,794.489806,371.02044910999996,90.19837476000001,271.76170097,0.53825473,29.13871232,14.67658376,54.90519732999999
2007-06-01,2009.63331343,851.00086896,795.021408,364.84624899,90.06540584,264.82102499999996,0.55301094,29.707363140000002,14.71558501,55.049264900000004
2007-07-01,2006.86622953,840.3900303,795.573449,362.13440971000006,88.40876561,261.85939316,0.57714796,29.91067135,14.70461501,55.08258223
2007-08-01,2007.54611619,855.1367909799999,796.3082640000001,361.34734625,87.06848963,260.0715905,0.56931822,30.954849160000002,14.670233569999999,55.0813548
2007-09-01,2015.3470348600001,870.99505771,797.244515,360.01065222000005,87.14833829,257.61266382,0.58354025,31.942426929999996,14.668501560000001,55.20351966
2007-10-01,2016.19173185,878.7130425700001,801.424751,358.81878319,86.64561456000001,255.35392058,0.60048948,32.87683733,14.65782106,55.32971473999999
2007-11-01,2016.13466912,885.9101491,804.931708,354.95350729,84.80760587000002,250.76425100999998,0.6091047100000001,33.43138512,14.661355660000002,55.48741078999999
2007-12-01,2016.45558353,896.5897910799999,806.424753,352.74748577,84.52711062,247.50997431,0.611793,34.44992742,14.637213019999999,55.53857802
2008-01-01,2023.59165013,907.7151602499999,803.153139,349.05707171,82.69503717,242.24439456,0.61524062,36.27079818,14.550433720000001,55.376204630000004
2008-02-01,2026.65519236,910.1351008,803.05873,350.751217,77.48702035999999,242.46664741,0.63183777,37.60275403000001,14.514626640000001,55.535351150000004
2008-03-01,2027.58736152,916.10185971,803.4700449999999,350.18131255,74.90528877,239.97212993,0.6579494899999999,39.33768154999999,14.561297920000001,55.65225366
2008-04-01,2028.32084422,918.9951100900001,803.5013369999999,350.80265998999994,73.36188386,238.31547897,0.69762599,41.39126043,14.621444069999999,55.77685053
2008-05-01,2025.72346441,914.79585671,803.302683,354.45567333,71.74620159,239.48964996,0.71217836,43.77920372,14.72565155,55.748989740000006
2008-06-01,2023.2538594000002,917.90438255,804.698975,363.41239985,71.10841192,245.85046896,0.75588371,46.29916367,14.74777544,55.75910807
2008-07-01,2024.93352812,920.74258488,806.2787099999999,368.45169658,69.64541313,248.92779479,0.7809689000000001,48.14919182,14.77614729,55.817593779999996
2008-08-01,2015.3752047399998,899.0776517300001,806.1448659999999,370.36009144999997,66.28417831,250.21652115,0.8110876,48.71423328,14.794284470000001,55.823964950000004
2008-09-01,2007.34027923,889.6820670000001,805.6201550000001,371.87667360999995,65.38503552,251.65217929,0.83547221,48.95896355,14.81024511,55.61981345
2008-10-01,1996.94663829,884.6073817399999,806.7509660000001,373.83568339000004,63.69546765,252.32568799999999,0.846483,50.33882421,14.822554120000001,55.502134059999996
2008-11-01,1991.84538172,885.42478101,805.259833,375.57527791999996,63.67456200000001,252.31156901,0.85102899,52.237433419999995,14.84487284,55.33037366
2008-12-01,1985.80124665,882.98059907,806.208435,380.93238821,63.46509068,254.83138511,0.8643147999999999,55.363100079999995,14.83997656,55.03361166
2009-01-01,1974.8508926900001,876.7708111800001,809.5763539999999,385.14015905,65.04374984,257.54255002,0.8552156700000001,57.04073933,14.91994854,54.78170549
2009-02-01,1949.10032266,878.8676527,808.67318,386.04522274,64.47738927,256.56569566999997,0.84981781,59.04116564,15.00104456,54.58749906
2009-03-01,1923.88740742,884.89981616,811.1972790000001,388.45018091,64.70219811,256.72421073,0.8533250299999999,61.35820861,15.05057905,54.463857489999995
2009-04-01,1902.83935663,883.0123918200001,813.27297,394.00097875,63.68340831,260.26008608,0.8586002699999999,63.5906226,15.05456171,54.23710809
2009-05-01,1879.5965128000003,888.8875913200001,813.8425209999999,397.1041247,63.439425920000005,262.59859378,0.87028077,64.51229978,15.03083258,54.092117789999996
2009-06-01,1856.6400048799999,888.47279623,813.2578910000001,397.48273789000007,61.5659601,262.65456121999995,0.8455297,64.97134529,14.97932961,54.031972069999995
2009-07-01,1828.1404176699998,890.0457506900001,811.8886,396.16631940999997,60.820191630000004,260.48422303,0.85583985,65.91788602000001,14.955975089999999,53.95239542
2009-08-01,1810.8244078000002,899.61181127,811.5161310000001,396.79400846000004,60.549619009999994,258.83536218,0.86684824,68.11795349,14.934478870000001,54.039365679999996
2009-09-01,1786.6127084599998,912.60239913,810.2140579999999,399.57539403000004,59.63589982999999,260.01588377999997,0.86924554,69.65720955,14.917574459999999,54.1154807
2009-10-01,1774.7275706500002,911.92178606,805.414632,405.81752875,59.25193954,264.23700958,0.87710315,71.71443453,14.86179817,54.12718331999999
2009-11-01,1757.2559478800001,913.7527195,801.0756950000001,413.1848955,58.45262786999999,269.57677646,0.88865791,73.59597190999999,14.90177092,54.221718300000006
2009-12-01,1755.9042529800001,920.9786805199999,798.854585,417.72379751000005,56.86961055,273.44509418,0.8911794,73.88613169999999,15.00865802,54.49273421
2010-01-01,1757.29926355,928.7613033199999,797.3214370000001,417.68217803,55.23127541,272.33787092,0.8938556099999999,74.78964363,15.031687960000001,54.62911990999999
2010-02-01,1769.42763788,932.8205300000001,798.339596,420.12982261999997,54.425199760000005,275.11566905999996,0.89623576,74.36932655,15.022946560000001,54.72564469
2010-03-01,1778.3029432700002,928.0484470199999,795.73375,420.89211986,53.73020263,274.17387833000004,0.8941280699999999,75.85934045,15.02920731,54.935565700000005
2010-04-01,1779.31985549,931.5337984,793.9364160000001,416.8402807,53.34008363,267.50073349999997,0.9069913900000001,78.16610041,15.047354480000001,55.219100919999995
2010-05-01,1790.91929159,937.05359002,795.199329,415.12619743,53.30264559,263.02029535,0.94973875,80.60166417999999,15.12271663,55.43178252
2010-06-01,1808.32400937,945.1168391100001,793.7659145599999,418.48836760999995,54.00716012,263.64072772,1.0223790899999998,83.05126369,15.17759319,55.59640392000001
2010-07-01,1829.69063935,957.84720852,792.73040356,421.54038720999995,55.076866949999996,264.77274088,1.06257233,84.82021355,15.19580964,55.68905081
2010-08-01,1844.1754763499998,969.7589230200001,792.0599095599999,423.38838139999996,55.16555371,265.31155651,1.1026745599999999,86.04159498000001,15.24150309,55.691052260000006
2010-09-01,1855.77650006,970.63648167,795.67931056,425.99786987,55.10264181,265.21804905,1.14526154,88.4963893,15.27728974,55.86088024
2010-10-01,1848.0907577399998,975.7720926999999,800.40921656,425.11277694999995,54.68830993,263.20995714000003,1.15259629,89.62657098999999,15.27821057,55.84544196
2010-11-01,1846.4662279099998,981.71352058,803.99521456,426.63884023,54.63430977,261.76380628000004,1.1889892199999998,92.49900707,15.257276379999999,55.92976128000001
2010-12-01,1847.29027851,987.6972336900001,806.96830056,427.37607654000004,55.728009750000005,260.20306939,1.21218157,94.6522461,15.219213139999999,56.08936634
2011-01-01,1844.77279691,987.77883149,807.1417725599999,432.46111517,54.820108919999996,263.35109142,1.2420967899999997,96.34840432,15.25431772,56.265204919999995
2011-02-01,1830.0397950499998,987.5047343800001,806.68548056,441.21755355,54.91894191,266.89248758,1.29457144,101.36810829000001,15.31028598,56.35210026
2011-03-01,1820.4793932399998,990.0211944800001,807.7123575599999,453.46275366000003,55.23310709,277.14129553,1.34087185,103.32367752,15.341173999999999,56.31573476
2011-04-01,1818.0157654,995.4061683900001,804.6486225599999,468.07840016,55.3603474,289.23893946,1.3925986799999999,105.98087837,15.33998634,56.125997309999995
2011-05-01,1811.84483675,996.9835269399999,795.0031715599999,478.59318541000005,54.776329749999995,296.74664858,1.4300958000000001,109.05551424999999,15.346985609999999,56.013941169999995
2011-06-01,1804.40856044,995.4062078699999,791.971984,483.96547584,53.41635888,299.04403598,1.4768159899999997,111.99156195,15.29787241,56.15518951
2011-07-01,1801.39388099,1000.40559708,792.403366,491.6266576,52.30639962,305.81190921,1.50653601,112.75629982,15.293295830000002,56.25861673
2011-08-01,1794.92909479,999.1101210899999,792.167829,498.22446451,51.33155121,311.45625527000004,1.579306,113.54403878999999,15.27101549,56.37384896
2011-09-01,1787.1245722,997.84501469,789.645488,502.15728719,50.876844299999995,315.56864053,1.6274447,113.30756588999999,15.243993470000001,56.4096426
2011-10-01,1781.4817099600002,998.92588526,790.231625,507.02042164,50.76737753,317.67305379,1.7108688100000002,115.88918724,15.302621929999999,56.444689870000005
2011-11-01,1767.75937535,1005.1406236,792.050299,510.94654284,50.62270392,318.79203119,1.74144327,118.58012126,15.32151008,56.51143704
2011-12-01,1733.4300053299999,1013.68892926,790.2043669999999,513.33609573,49.48152886,319.35490345,1.8176956499999999,120.17659862999999,15.316068,56.67083
2012-01-01,1691.7183158300002,1030.19547923,789.8427399999999,516.0744192699999,48.964559009999995,316.93095291,1.87323394,125.2569601,15.2323757,56.78089662
2012-02-01,1667.27920549,1054.88127868,788.9006850000001,513.10730555,48.88986409,313.08369125999997,1.92317574,125.85711237,15.21069941,57.03262677
2012-03-01,1637.95952089,1081.18481152,784.9677,511.43063142,47.895286139999996,307.85585475999994,2.03210452,129.33981128,15.158364679999998,57.04449618
2012-04-01,1609.7567040600002,1105.9844089800001,786.2912930000001,506.96968788,47.26433652000001,302.95694668,2.1868216,129.62718705999998,15.16760046,57.031132080000006
2012-05-01,1588.63778567,1138.09342447,791.359824,504.28409051999995,46.779223710000004,299.01133282999996,2.4587493300000003,130.39535057999998,15.15404831,57.26460947
2012-06-01,1561.8436091400001,1162.9998161400001,791.229775,499.97584092,46.20367305,293.51778071999996,2.7630438799999997,131.38244095,15.216966280000001,57.09560909
2012-07-01,1545.70805202,1182.2390749899998,788.0142539999999,496.90811998,45.331676110000004,288.72419195,3.08145263,132.71689489999997,15.268574489999999,57.11700601
2012-08-01,1526.6085733,1194.1191468399998,786.277799,495.45522451,44.92886792,285.99433952,3.31370078,133.71271987,15.29778148,57.13668286
2012-09-01,1511.2560322499999,1210.3923774400002,783.9398269999999,494.03525514,44.42036479,282.22071199,3.5860835900000003,135.63355603,15.37221707,57.222686460000006
2012-10-01,1505.62839819,1223.29854092,780.3460749999999,493.42494074,44.2993289,278.93501899999995,3.85865062,137.74402819000002,15.42073801,57.46650492
2012-11-01,1512.89275312,1228.02670381,772.584952,491.10543294999997,44.26113845,276.98781073000004,4.09855672,136.95397187,15.49657125,57.568522380000005
2012-12-01,1514.0429445500001,1225.89417539,769.3312490000001,494.57320061,43.923697159999996,276.2402193,4.32667524,140.82171472000002,15.562425620000003,57.62216573
2013-01-01,1523.0567758199998,1223.69234168,768.35588,497.90855515000004,44.19261187,277.96160297,4.54117924,141.92936271000002,15.68105369,57.79535654
2013-02-01,1532.7315337700002,1213.36563311,765.9922419999999,501.37772814000004,44.07767498,278.09610371,4.83858152,144.95323922,15.72395946,57.76584423
2013-03-01,1557.8395473500002,1205.84023903,767.211018,498.61446592,44.34882367000001,272.72382747999995,5.226752139999999,146.68154763,15.81702626,58.16531241
2013-04-01,1573.3887892199998,1189.04807448,768.106969,502.81382421,44.60010043,271.52553379999995,5.574767619999999,151.44878931000002,15.84288527,58.42184821
2013-05-01,1576.91864264,1165.5118540600001,768.873679,506.97894814,45.314117939999996,271.33431566999997,5.864877270000001,155.14716717,15.84660117,58.785986859999994
2013-06-01,1583.94082262,1149.5294151399999,770.163284,510.19016047,45.77082589,272.06072001,6.2084946500000004,156.92311344,15.84737533,59.15045703999999
2013-07-01,1576.35741279,1131.43754596,771.5731930000001,513.82017973,46.61057998,272.82424572,6.52783164,159.19364399,15.86360971,59.41084867
2013-08-01,1573.60241053,1120.8580785000001,773.315461,514.4711809,47.137776509999995,271.42383551999995,7.010512500000001,160.35810868000002,15.88220752,59.79651668
2013-09-01,1581.12423977,1114.9090111500002,774.60355,517.41817914,47.68526629,270.78102363,7.5011885099999995,163.24232436999998,15.881524379999998,60.01211825
2013-10-01,1581.12129395,1111.7710421,778.043865,519.94744283,48.13013424,271.47792115,8.05729494,164.24144134,15.91587444,60.254910960000004
2013-11-01,1573.333958,1115.88836595,786.3065639999999,523.70429352,48.344387479999995,270.42143582999995,8.53437117,168.39620422000002,15.79930378,60.55297852
2013-12-01,1581.1147157999999,1124.83555985,789.016473,522.07344916,48.92386973,268.56538273,9.03562039,167.83974544999998,15.774674079999999,60.858026509999995
2014-01-01,1600.10726333,1127.33744417,790.773265,522.85370595,53.174842000000005,265.37064981,9.47691526,171.01245552000003,15.74780933,61.24587603
2014-02-01,1619.85494596,1122.99668485,791.92883,520.50180639,53.5802939,262.3483136,9.87926484,170.94552529,15.717703810000001,61.610998849999994
2014-03-01,1625.6639869199998,1116.4223440199999,791.3785210000001,527.2650679499999,54.55135358,266.07108483,10.57695954,172.92575482,15.67715318,62.014115579999995
2014-04-01,1623.1098960299998,1115.16779167,790.996227,530.12282754,54.17695559,266.41388670000003,11.397318,174.08502969999998,15.71652956,62.51006358
2014-05-01,1622.38319664,1120.4718763399999,791.095502,528.78466697,53.40101637,264.5076777,12.394266120000001,173.44769441,15.741178969999998,62.69384977
2014-06-01,1621.6769021,1119.3244196899998,792.804044,530.6543735299999,52.692101730000005,262.86748881,13.44690698,175.49840576999998,15.75629955,63.085272419999995
2014-07-01,1618.43710698,1113.63470838,794.2049319999999,530.20858265,51.59416347,259.97031969,14.40575857,176.59218464,15.738989250000001,63.5013305
2014-08-01,1617.46267741,1114.8267343000002,793.989299,530.0214167299999,50.82859915,258.14425076,15.341148859999999,177.12882172,15.745761620000001,63.66143377
2014-09-01,1610.46262473,1119.3450866399999,795.724828,530.03663235,50.49922448,257.2574252,16.22463076,176.97450899,15.75398129,63.826086110000006
2014-10-01,1600.76218933,1128.44070089,794.9322830000001,531.65815822,49.86592991999999,257.21804331,16.95402037,177.84742201,15.73557305,63.903099479999995
2014-11-01,1598.94989895,1128.5074292299998,795.097012,536.3832545600001,49.67104572,258.16613243,17.50930812,180.91109113999997,15.86756119,63.92916168000001
2014-12-01,1581.71034974,1126.60895833,797.165982,538.57931984,49.47337395,259.36662187,17.69103119,181.65528179999998,15.876941010000001,63.98944397
2015-01-01,1557.0635017900001,1137.23541656,798.273347,538.7117388600001,45.45341132,261.8712111,18.095263089999996,178.90621380000002,15.88384034,63.95521053
2015-02-01,1540.7458463,1152.60826682,799.09589,545.16217852,49.251720219999996,266.76115818000005,18.743824749999998,179.81909868999998,15.937809730000001,63.900287170000006
2015-03-01,1512.7907835400001,1173.88006844,801.245609,543.2785833,48.03740329,266.78493369,19.49898807,177.39114473,15.994138430000001,63.60937838
2015-04-01,1492.49933439,1189.90418721,804.6455159999999,540.3282045899999,48.35755203,263.81600431,20.39100893,176.62274477000003,15.953031610000002,63.54541497
2015-05-01,1478.29806046,1202.30086518,807.524611,536.2696343,48.70418073,257.3975348,21.14550313,178.17271924,16.01082174,63.54305539
2015-06-01,1466.39425263,1225.3110067399998,807.902544,529.03636427,49.01795846,252.06774112999997,21.779775450000002,175.79516831,16.01905436,63.374625019999996
2015-07-01,1455.8670636,1251.34881859,807.374594,528.10349532,49.60728394,248.72456019,22.61914014,177.28322526,16.05620956,63.42036017
2015-08-01,1442.0857491699999,1268.0841501099999,808.6612,531.21893719,50.02582818,248.03941862000002,23.42721135,180.19273206,16.07114346,63.4884317
2015-09-01,1433.96099676,1284.53848681,807.6030719999999,533.9927558800001,50.2152993,248.05921428000002,23.812074889999998,182.64453015,15.96648558,63.51045098000001
2015-10-01,1419.42354337,1296.8605100799998,805.783005,535.45351651,50.379409839999994,247.53040357999998,24.004731659999997,184.51663757,15.944426790000001,63.45731691
2015-11-01,1387.52324003,1314.74325165,800.9067610000001,537.42377112,50.4607473,248.2433115,24.35475303,185.33142440000003,15.91558585,63.57869634
2015-12-01,1352.39819671,1333.4821101,797.177877,544.24098854,50.22870723,249.08008483,24.892903599999997,190.7185477,15.91757501,63.63187740000001
2016-01-01,1333.4070558,1341.83846421,795.4326780000001,549.27511997,49.83901856,250.55624326000003,25.223354790000002,194.02280287999997,15.88766624,63.5850528
2016-02-01,1299.1350317899999,1349.0754785800002,797.609326,557.30461148,45.87766201,252.40918273,25.981364350000003,199.23948534000002,15.87095091,63.80362815
2016-03-01,1262.8200200400001,1353.54269616,799.2114210000001,567.55434728,46.07177015,255.51815516999997,26.52655957,205.87096573,15.79211522,63.846551590000004
2016-04-01,1245.94373944,1359.61264522,802.1587710000001,574.13348701,46.112718310000005,258.92520672,27.027123330000002,208.80311997,15.72865724,63.64937975
2016-05-01,1223.0537230099999,1368.52648302,802.9087390000001,582.0233089,46.14700004000001,264.28617255,27.94815797,210.49967733,15.68034672,63.60895433
2016-06-01,1213.41499349,1378.4439629300002,801.5678979999999,588.52180012,46.083368799999995,267.10895594,28.86405761,213.38185244000002,15.630131710000002,63.53680242
2016-07-01,1210.6315589100002,1388.87875355,800.505069,593.88087437,45.604438030000004,267.55005543,30.181786950000003,217.32476019,15.584619890000003,63.23965191
2016-08-01,1211.5959833200002,1404.5546723600003,799.616122,595.97224734,45.3471154,267.99749946,31.46341994,217.83405878,15.56474082,63.11252834
2016-09-01,1207.74811937,1407.12148979,798.587926,600.12780806,44.86481278,268.27106109,32.881365120000005,220.26613243999998,15.68855522,63.02069419
2016-10-01,1210.18355889,1400.01443683,798.750348,605.87720925,44.45862923,268.97951608,34.16300951,224.22148368999999,15.718690409999999,62.79450956
2016-11-01,1209.89688527,1391.7200165000002,803.665183,606.1019289300001,44.309624,268.44995048,35.200492700000005,223.94541016,15.74891185,62.757163739999996
2016-12-01,1239.14865433,1378.30693393,805.693948,609.44510144,44.01517494,267.81215309,36.054121159999994,226.99256213,15.82580701,62.760458050000004
2017-01-01,1241.02208286,1363.8354162800001,806.2897849999999,613.70871093,43.36504977,268.82549209999996,36.89230549999999,229.32493162999998,15.90076808,62.765213620000004
2017-02-01,1235.1394647500001,1348.0508880399998,804.2120150000001,615.6774123700001,42.50419848000001,268.56824121,37.40194113,231.2778131,15.89625674,62.533160190000004
2017-03-01,1252.33155821,1339.23461219,803.156321,623.75191572,42.05407675,270.79155864,39.29857353,235.06902048999999,15.968282829999998,62.62448023
2017-04-01,1261.5540094100002,1328.81376548,797.167828,634.13081559,41.327568889999995,274.32299549,41.32556968,239.64766,16.100533679999998,62.73405674
2017-05-01,1272.63604051,1316.40288442,791.904088,647.73326269,40.97827707,281.4437292,43.68541349,243.86739989,16.06055168,62.67616843
